featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
wavelet.HHH_glcm_Idm,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glrlm_RunPercentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_gldm_DependenceVariance,470,399,451,386,589,536,565,513,689,625,646,587,798,711,699,632,880,698,703,550
gradient_gldm_LargeDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_gldm_DependenceVariance,22,19,20,18,14,14,12,12,17,14,17,14,16,12,14,10,7,6,6,5
log.sigma.5.mm.3D_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,1,1,0,0,3,3,3,3,0,0,0,0,0,0,0,0
squareroot_glcm_ClusterShade,1,1,0,0,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1
wavelet.HHL_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_HighGrayLevelRunEmphasis,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
wavelet.LHH_glcm_ClusterTendency,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glrlm_ShortRunEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glcm_MCC,6,5,6,5,3,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0
lbp.3D.m2_firstorder_Skewness,83,76,74,69,129,126,117,114,112,105,107,100,161,139,145,126,205,166,170,134
square_firstorder_Uniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_JointAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_GrayLevelNonUniformity,9,8,8,7,8,8,8,8,10,9,10,9,7,7,6,6,2,2,1,1
wavelet.HHL_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glszm_ZonePercentage,3,2,3,2,0,0,0,0,3,3,2,2,2,2,2,2,0,0,0,0
original_glcm_Imc2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_JointEnergy,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
square_glrlm_HighGrayLevelRunEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.2D_glrlm_GrayLevelNonUniformity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glrlm_RunVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_Idmn,9,9,9,9,8,8,8,8,24,22,23,21,19,17,17,17,12,9,9,6
squareroot_firstorder_Variance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m2_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_Maximum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glrlm_LongRunHighGrayLevelEmphasis,16,15,14,14,15,14,14,13,19,17,14,13,19,16,16,13,10,8,7,6
lbp.3D.m1_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glcm_Idmn,28,24,28,24,34,30,34,30,36,32,33,30,36,33,30,28,27,20,20,13
log.sigma.5.mm.3D_glcm_ClusterProminence,1,0,1,0,2,2,2,2,4,4,4,4,4,4,4,4,7,6,6,5
squareroot_glszm_LargeAreaEmphasis,4,3,4,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
wavelet.LHL_firstorder_Mean,0,0,0,0,1,1,0,0,8,8,8,8,12,10,11,9,30,23,23,18
exponential_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_InverseVariance,51,42,50,41,88,76,83,71,98,89,93,85,106,95,92,85,92,67,69,50
wavelet.HHH_glrlm_ShortRunEmphasis,5,4,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_gldm_SmallDependenceEmphasis,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_SumSquares,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_LongRunHighGrayLevelEmphasis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_gldm_LargeDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_ngtdm_Busyness,106,91,100,86,100,93,92,85,101,94,91,84,73,67,62,58,43,37,34,30
gradient_glcm_Autocorrelation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Imc1,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
lbp.3D.k_glrlm_ShortRunHighGrayLevelEmphasis,58,55,56,54,101,95,101,95,121,109,112,100,170,154,148,136,165,132,132,105
log.sigma.3.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_firstorder_TotalEnergy,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_GrayLevelNonUniformity,12,11,11,11,7,6,7,6,3,3,3,3,3,2,2,2,0,0,0,0
log.sigma.3.mm.3D_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Minimum,9,8,8,7,6,5,6,5,6,6,4,4,5,4,3,2,3,2,3,2
wavelet.LLH_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_Contrast,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_MCC,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLH_ngtdm_Complexity,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_RunLengthNonUniformityNormalized,60,55,54,51,81,80,74,73,69,58,63,53,49,42,44,39,30,23,24,18
wavelet.LHL_glszm_LowGrayLevelZoneEmphasis,19,17,19,17,9,9,6,6,8,6,6,4,8,6,6,4,2,1,1,1
wavelet.LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glszm_GrayLevelVariance,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_RunVariance,5,4,4,3,5,5,5,5,6,5,5,4,15,12,12,10,10,9,7,6
wavelet.HHH_firstorder_Uniformity,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_RunVariance,4,3,4,3,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0
logarithm_glcm_ClusterShade,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glcm_InverseVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glszm_LowGrayLevelZoneEmphasis,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_RunPercentage,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1
squareroot_gldm_DependenceVariance,147,127,141,123,198,179,189,171,218,193,209,184,278,250,244,220,307,231,242,177
log.sigma.5.mm.3D_glcm_Id,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_ngtdm_Complexity,2,2,1,1,5,5,5,5,6,6,4,4,1,0,1,0,1,1,0,0
gradient_firstorder_Median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_firstorder_RobustMeanAbsoluteDeviation,9,9,9,9,6,6,5,5,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLL_gldm_DependenceEntropy,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
original_firstorder_InterquartileRange,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
exponential_ngtdm_Contrast,4,3,3,2,11,10,11,10,12,11,10,9,13,11,11,10,11,7,10,7
lbp.3D.k_glcm_DifferenceEntropy,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
exponential_glrlm_GrayLevelNonUniformity,102,89,94,82,77,70,68,61,71,66,62,58,36,27,29,21,20,17,18,15
wavelet.HLH_firstorder_90Percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_HighGrayLevelZoneEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glrlm_LongRunLowGrayLevelEmphasis,7,7,7,7,4,3,4,3,5,4,5,4,3,2,2,1,1,1,0,0
wavelet.HHH_glrlm_RunLengthNonUniformityNormalized,6,5,6,5,4,4,4,4,4,4,2,2,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_GrayLevelNonUniformity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.2D_firstorder_90Percentile,1,1,1,1,8,6,8,6,3,2,3,2,1,1,1,1,0,0,0,0
squareroot_ngtdm_Coarseness,4,3,4,3,5,5,4,4,1,1,1,1,2,1,2,1,0,0,0,0
wavelet.LHL_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_Maximum,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
log.sigma.3.mm.3D_glszm_ZoneEntropy,368,328,352,319,598,562,573,538,784,716,736,673,881,778,772,686,941,746,757,591
squareroot_glrlm_RunPercentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Median,59,49,54,45,62,60,55,53,45,41,41,39,42,36,34,30,40,32,25,18
log.sigma.3.mm.3D_ngtdm_Coarseness,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
wavelet.LHL_firstorder_10Percentile,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glszm_GrayLevelNonUniformity,119,105,111,99,159,146,149,137,182,166,166,152,198,175,168,150,209,180,163,139
gradient_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_RunVariance,1,1,1,1,4,4,4,4,2,2,2,2,3,3,3,3,3,3,3,3
log.sigma.5.mm.3D_gldm_LargeDependenceEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glszm_SmallAreaHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,2,2,0,0,4,3,3,3,2,2,1,1
wavelet.LLL_glszm_SizeZoneNonUniformityNormalized,121,103,115,98,129,111,120,104,104,90,95,82,91,75,79,68,65,45,50,33
gradient_gldm_DependenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_RootMeanSquared,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
wavelet.HHL_glcm_DifferenceAverage,3,3,3,3,7,6,7,6,5,5,4,4,3,3,2,2,2,1,2,1
logarithm_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_firstorder_Maximum,14,12,13,11,24,23,23,22,37,33,32,29,36,32,26,23,27,21,16,10
log.sigma.3.mm.3D_firstorder_Median,0,0,0,0,9,9,8,8,1,1,1,1,1,1,1,1,1,1,1,1
lbp.2D_firstorder_InterquartileRange,95,81,91,79,129,119,128,118,181,172,172,164,262,235,225,205,311,261,243,205
square_glrlm_LongRunHighGrayLevelEmphasis,35,31,33,29,58,56,56,54,64,60,59,55,68,63,60,56,56,49,36,32
wavelet.LHL_glszm_SizeZoneNonUniformity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_gldm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_Range,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,6,6,5,5
log.sigma.5.mm.3D_glcm_Autocorrelation,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glszm_HighGrayLevelZoneEmphasis,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_Imc1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_MaximumProbability,5,5,5,5,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glcm_JointAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_ZoneEntropy,48,40,42,36,79,73,78,72,102,90,94,83,143,127,123,112,174,135,141,108
log.sigma.3.mm.3D_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_gldm_DependenceVariance,38,34,37,33,41,37,38,35,43,41,42,40,31,26,25,22,16,13,14,11
gradient_gldm_LargeDependenceLowGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
exponential_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_ngtdm_Strength,126,109,116,102,119,110,112,103,108,95,98,86,88,78,67,58,46,36,36,27
log.sigma.3.mm.3D_glszm_GrayLevelVariance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m2_firstorder_RootMeanSquared,7,7,7,7,4,3,3,2,5,5,5,5,2,1,2,1,0,0,0,0
wavelet.HHH_glcm_Imc2,2,1,2,1,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1
lbp.3D.m2_firstorder_InterquartileRange,6,5,6,5,7,7,7,7,5,5,5,5,3,3,3,3,4,3,3,2
wavelet.LLH_firstorder_MeanAbsoluteDeviation,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0
wavelet.LHH_firstorder_Energy,3,2,3,2,7,7,7,7,1,1,1,1,4,3,3,3,0,0,0,0
log.sigma.5.mm.3D_gldm_DependenceNonUniformity,0,0,0,0,3,2,3,2,5,5,4,4,3,3,3,3,1,1,1,1
original_glrlm_RunPercentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_GrayLevelVariance,4,3,4,3,1,1,1,1,3,2,3,2,4,4,4,4,7,6,7,6
lbp.3D.k_glrlm_GrayLevelVariance,42,39,42,39,52,51,50,49,77,67,71,62,56,44,48,42,38,29,32,24
gradient_glszm_GrayLevelVariance,3,3,3,3,3,2,3,2,4,4,3,3,4,4,4,4,1,1,1,1
wavelet.LHH_glcm_Id,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_DifferenceVariance,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.LLH_firstorder_10Percentile,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
wavelet.HHL_glszm_ZoneEntropy,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_ngtdm_Complexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glszm_SizeZoneNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_firstorder_InterquartileRange,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glrlm_LongRunLowGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_gldm_DependenceVariance,66,55,66,55,61,55,57,52,54,47,52,45,26,22,24,20,8,6,6,4
gradient_glrlm_ShortRunEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_MCC,3,3,3,3,9,9,7,7,22,20,22,20,59,55,53,50,94,71,70,51
wavelet.HHL_gldm_GrayLevelVariance,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_SumAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_SumSquares,6,4,6,4,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.HHL_glrlm_RunEntropy,4,3,4,3,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
log.sigma.5.mm.3D_glrlm_RunLengthNonUniformity,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_ShortRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_Maximum,4,2,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_glrlm_ShortRunHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glszm_SmallAreaEmphasis,69,55,65,52,60,56,54,50,40,33,40,33,19,15,16,13,6,4,5,4
lbp.3D.k_glcm_Idmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_gldm_DependenceNonUniformityNormalized,90,84,87,81,137,129,132,124,189,176,180,168,236,213,200,184,295,234,232,178
wavelet.HLL_glcm_ClusterShade,6,6,6,6,10,10,9,9,4,4,4,4,5,5,3,3,0,0,0,0
log.sigma.5.mm.3D_gldm_DependenceNonUniformityNormalized,9,8,9,8,8,8,8,8,6,6,6,6,1,1,1,1,1,1,0,0
wavelet.LHH_glcm_InverseVariance,7,7,7,7,4,4,4,4,5,5,5,5,0,0,0,0,1,1,1,1
lbp.2D_glrlm_LongRunEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Imc2,5,5,5,5,6,5,6,5,3,3,3,3,4,4,4,4,0,0,0,0
wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_ClusterProminence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_Mean,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glszm_ZoneEntropy,185,165,172,154,275,257,257,240,375,347,344,318,457,403,382,340,646,520,512,404
log.sigma.5.mm.3D_glszm_ZoneEntropy,32,29,29,26,29,27,29,27,30,27,30,27,15,13,10,10,6,6,2,2
wavelet.HHH_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_ngtdm_Busyness,23,21,20,18,35,34,31,30,33,31,28,27,24,23,20,19,21,16,15,10
wavelet.LHL_gldm_SmallDependenceEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
wavelet.HLH_glrlm_RunLengthNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_gldm_LowGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_LowGrayLevelEmphasis,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_ngtdm_Strength,16,15,15,15,13,12,12,11,16,16,14,14,12,11,9,8,4,2,4,2
wavelet.LLL_glrlm_RunEntropy,1,1,1,1,0,0,0,0,2,2,2,2,0,0,0,0,1,1,1,1
exponential_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glszm_SizeZoneNonUniformity,0,0,0,0,3,3,3,3,2,2,2,2,1,0,1,0,0,0,0,0
wavelet.LLH_gldm_DependenceVariance,44,40,40,37,23,23,22,22,42,40,40,38,19,18,18,18,10,8,7,5
wavelet.HLH_firstorder_RootMeanSquared,0,0,0,0,4,4,4,4,3,2,2,1,9,8,9,8,3,2,3,2
square_glrlm_GrayLevelNonUniformity,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_MaximumProbability,16,13,16,13,15,14,15,14,16,16,15,15,15,7,14,7,3,2,3,2
log.sigma.5.mm.3D_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis,6,6,6,6,6,5,6,5,3,2,3,2,5,2,5,2,3,3,3,3
wavelet.HHH_firstorder_TotalEnergy,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glszm_GrayLevelNonUniformity,3,3,3,3,4,4,3,3,6,5,6,5,1,1,1,1,2,2,1,1
wavelet.HLH_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_LargeDependenceHighGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glszm_ZonePercentage,18,16,18,16,9,9,9,9,27,25,24,22,40,34,32,28,46,36,34,25
wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_DependenceNonUniformityNormalized,34,31,34,31,29,27,29,27,13,10,13,10,7,7,7,7,0,0,0,0
gradient_firstorder_Variance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_firstorder_10Percentile,27,25,24,22,23,20,22,19,19,18,17,16,10,7,10,7,8,6,7,5
logarithm_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glcm_Imc2,60,51,56,48,74,69,69,64,99,91,87,79,151,140,138,127,185,162,154,131
wavelet.LLL_glrlm_RunLengthNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_GrayLevelNonUniformity,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_firstorder_Range,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
exponential_glcm_Imc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_ClusterProminence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_gldm_SmallDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_ngtdm_Contrast,3,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
